Region,.model,Date,AvTemp,trend,season_12,remainder,season_adjust
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1933-08-01,-0.14,-0.06163212079871919,0.01960814500533436,-0.09797602420661519,-0.15960814500533438
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1933-09-01,-0.28,-0.06036390299703173,0.03452006790964448,-0.2541561649126127,-0.3145200679096445
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1933-10-01,-0.17,-0.05909568519534428,0.15888246856109198,-0.2697867833657478,-0.32888246856109205
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1933-11-01,-0.24,-0.057827467393656816,0.06451121094691017,-0.24668374355325337,-0.3045112109469102
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1933-12-01,-0.54,-0.056559249591969354,-0.057445068599139476,-0.42599568180889125,-0.4825549314008606
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-01-01,-0.13,-0.0552910317902819,-0.03329904637256137,-0.041409921837156735,-0.09670095362743863
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-02-01,0.33,-0.053783985415617616,0.06717148296312954,0.3166125024524881,0.2628285170368705
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-03-01,-0.27,-0.05227693904095333,-0.09671365898739223,-0.12100940197165445,-0.1732863410126078
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-04-01,-0.28,-0.05076989266628905,-0.09432654268564736,-0.13490356464806363,-0.18567345731435267
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-05-01,0.09,-0.049262846291624765,-0.043659051766831554,0.18292189805845632,0.13365905176683154
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-06-01,-0.01,-0.04775579991696048,-0.021290185900489582,0.05904598581745006,0.011290185900489582
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-07-01,-0.03,-0.0462487535422962,0.025601460679892652,-0.00935270713759645,-0.05560146067989265
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-08-01,-0.09,-0.04474170716763192,0.014464300687219215,-0.05972259351958729,-0.10446430068721921
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-09-01,-0.13,-0.04323466079296764,0.033074993704621455,-0.11984033291165383,-0.16307499370462147
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-10-01,0.13,-0.04172761441830335,0.1535322918064435,0.018195322611859847,-0.023532291806443506
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-11-01,0.27,-0.04022056804363907,0.026593701285067828,0.28362686675857124,0.2434062987149322
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1934-12-01,0.18,-0.038713521668974786,-0.05133653003152974,0.2700500517005045,0.23133653003152974
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-01-01,-0.4,-0.0372064752943105,-0.04953660366652096,-0.3132569210391686,-0.35046339633347906
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-02-01,0.57,-0.03477090709597595,0.09295820445730775,0.5118127026386682,0.4770417955426922
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-03-01,0.04,-0.03233533889764141,-0.091694521304797,0.16402986020243837,0.13169452130479697
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-04-01,-0.35,-0.02989977069930686,-0.09042741557559245,-0.2296728137251007,-0.25957258442440756
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-05-01,-0.28,-0.027464202500972312,-0.038994898197914477,-0.21354089930111325,-0.24100510180208556
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-06-01,-0.14,-0.025028634302637767,-0.02876016690946925,-0.08621119878789299,-0.11123983309053076
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-07-01,-0.03,-0.02259306610430322,0.018429804299212628,-0.025836738194909413,-0.048429804299212634
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-08-01,-0.06,-0.02015749790596867,0.0073709259533536525,-0.04721342804738499,-0.06737092595335366
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-09-01,-0.05,-0.017721929707634126,0.03185298912100813,-0.064131059413374,-0.08185298912100814
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-10-01,0.12,-0.01528636150929958,0.1425554973209091,-0.0072691358116095325,-0.022555497320909113
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-11-01,-0.31,-0.01285079331096503,0.04808348494778416,-0.34523269163681913,-0.35808348494778414
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1935-12-01,-0.16,-0.010415225112630485,-0.025846044689870732,-0.12373873019749879,-0.13415395531012927
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-01-01,-0.28,-0.00797965691429594,-0.07143426580767369,-0.20058607727803038,-0.20856573419232632
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-02-01,-0.5,-0.004417101059022243,0.11343409377778997,-0.6090169927187677,-0.61343409377779
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-03-01,-0.12,-8.545452037485466e-4,-0.09163694312240056,-0.027508511673850888,-0.028363056877599435
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-04-01,-0.05,0.00270801065152515,-0.09101023013801193,0.03830221948648678,0.04101023013801193
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-05-01,0,0.006270566506798846,-0.03833306847374741,0.03206250196694856,0.03833306847374741
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-06-01,0.04,0.009833122362072542,-0.03978480504111677,0.06995168267904422,0.07978480504111676
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-07-01,0.09,0.01339567821734624,0.008151157517946938,0.06845316426470682,0.08184884248205306
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-08-01,0.03,0.016958234072619933,-0.0025251257585961386,0.015566891685976199,0.03252512575859613
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-09-01,0.07,0.02052078992789363,0.02813262098181202,0.021346589090294358,0.04186737901818799
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-10-01,0.09,0.02408334578316733,0.12916424998250006,-0.0632475957656674,-0.039164249982500066
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-11-01,0.15,0.027645901638441023,0.06724272646033402,0.05511137190122495,0.08275727353966597
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1936-12-01,0.15,0.031208457493714717,-0.0028710399111596856,0.12166258241744497,0.1528710399111597
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-01-01,0.09,0.03477101334898842,-0.06483478289481504,0.12006376954582662,0.15483478289481503
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-02-01,0.25,0.03862004069184886,0.0828576246049692,0.12852233470318195,0.1671423753950308
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-03-01,-0.22,0.042469068034709304,-0.0976858415882461,-0.1647832264464632,-0.1223141584117539
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-04-01,-0.06,0.04631809537756974,-0.0677150718847154,-0.03860302349285434,0.007715071884715402
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-05-01,0.12,0.05016712272043018,-0.038677468758591516,0.10851034603816133,0.1586774687585915
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-06-01,0.15,0.05401615006329062,-0.04136385615266983,0.13734770608937918,0.19136385615266982
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-07-01,0.16,0.05786517740615106,-0.002893964704068462,0.10502878729791741,0.16289396470406847
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-08-01,0.16,0.06171420474901151,-0.013917029040091884,0.11220282429108036,0.17391702904009188
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-09-01,0.29,0.06556323209187195,0.03437459858461861,0.19006216932350942,0.25562540141538137
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-10-01,0.33,0.06941225943473239,0.12689831536111668,0.13368942520415095,0.20310168463888334
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-11-01,0.24,0.07326128677759283,0.07647151981865331,0.09026719340375386,0.1635284801813467
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1937-12-01,0,0.07711031412045327,0.03628348404829868,-0.11339379816875195,-0.03628348404829868
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-01-01,0.36,0.08095934146331371,-0.06248536267134866,0.3415260212080349,0.4224853626713486
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-02-01,0.29,0.08412278847104744,0.04839124168383754,0.15748596984511498,0.24160875831616244
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-03-01,0.35,0.08728623547878117,-0.10726450486132119,0.36997826938254,0.4572645048613212
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-04-01,0.32,0.09044968248651489,-0.0475622259038649,0.27711254341735003,0.3675622259038649
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-05-01,0.03,0.09361312949424862,-0.04177672878109817,-0.021836400713150447,0.07177672878109817
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-06-01,-0.07,0.09677657650198235,-0.04526988137412048,-0.12150669512786187,-0.024730118625879524
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-07-01,-0.02,0.09994002350971606,-0.01583817540821649,-0.10410184810149957,-0.004161824591783509
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-08-01,0.08,0.1031034705174498,-0.026713278890841262,0.0036098083733914627,0.10671327889084126
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-09-01,0.15,0.10626691752518352,0.03970697153105057,0.004026110943765898,0.11029302846894942
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-10-01,0.31,0.10943036453291725,0.12433645788550067,0.07623317758158206,0.1856635421144993
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-11-01,0.3,0.11259381154065098,0.08601807212488205,0.10138811633446695,0.21398192787511794
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1938-12-01,-0.13,0.1157572585483847,0.0765263863767463,-0.322283644925131,-0.2065263863767463
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-01-01,0.03,0.11892070555611843,-0.04113963460006682,-0.04778107095605161,0.07113963460006682
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-02-01,-0.01,0.12121270197117176,0.03722685999282791,-0.16843956196399967,-0.04722685999282791
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-03-01,-0.24,0.1235046983862251,-0.12120741129452889,-0.2422972870916962,-0.1187925887054711
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-04-01,-0.08,0.12579669480127845,-0.03308266213647221,-0.17271403266480623,-0.046917337863527794
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-05-01,0.01,0.12808869121633176,-0.03434537594590738,-0.08374331527042439,0.04434537594590738
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-06-01,0,0.1303806876313851,-0.061208159349579766,-0.06917252828180534,0.061208159349579766
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-07-01,0.05,0.13267268404643845,-0.04266026323906738,-0.040012420807371066,0.09266026323906738
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-08-01,0.08,0.13496468046149177,-0.051282748828989894,-0.0036819316325018836,0.13128274882898988
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-09-01,0.12,0.1372566768765451,0.020943470399658694,-0.0382001472762038,0.09905652960034131
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-10-01,0.07,0.13954867329159845,0.13362181358585568,-0.20317048687745412,-0.06362181358585567
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-11-01,0.25,0.14184066970665177,0.0917902803309413,0.01636904996240693,0.1582097196690587
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1939-12-01,0.78,0.1441326661217051,0.09493951874675045,0.5409278151315444,0.6850604812532496
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-01-01,-0.1,0.14642466253675845,-0.013269863309498612,-0.23315479922725985,-0.08673013669050139
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-02-01,0.14,0.1478970858055896,0.03191591530890409,-0.03981300111449368,0.10808408469109593
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-03-01,0.03,0.1493695090744208,-0.12996748693285134,0.010597977858430557,0.15996748693285134
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-04-01,0.28,0.15084193234325194,-0.014208377996529686,0.14336644565327777,0.2942083779965297
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-05-01,0.16,0.15231435561208312,-0.02330741316050217,0.03099305754841905,0.18330741316050217
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-06-01,0.17,0.15378677888091427,-0.07433449526392949,0.09054771638301523,0.2443344952639295
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-07-01,0.15,0.15525920214974542,-0.06746507689791356,0.062205874748168105,0.21746507689791353
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-08-01,0.07,0.1567316254185766,-0.07454001467666992,-0.012191610741906667,0.14454001467666994
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-09-01,0.26,0.15820404868740776,0.002787103277199318,0.09900884803539292,0.2572128967228007
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-10-01,0.28,0.15967647195623894,0.14298059012839226,-0.02265706208463117,0.13701940987160777
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-11-01,0.3,0.1611488952250701,0.0971021962124313,0.041748908562498604,0.2028978037875687
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1940-12-01,0.35,0.16262131849390127,0.11256981255208617,0.07480886895401254,0.2374301874479138
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-01-01,0.18,0.16409374176273242,-0.0038140915623665703,0.019720349799634135,0.18381409156236655
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-02-01,0.46,0.1650898622709677,0.03126383879032153,0.26364629893871083,0.4287361612096785
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-03-01,0.12,0.166085982779203,-0.12177723992699738,0.07569125714779434,0.24177723992699734
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-04-01,0.12,0.16708210328743828,-0.004293165647510699,-0.04278893763992758,0.1242931656475107
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-05-01,0.23,0.16807822379567358,-0.014551308847412072,0.0764730850517385,0.24455130884741208
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-06-01,0.21,0.16907434430390886,-0.07927570345727995,0.12020135915337107,0.28927570345727993
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-07-01,0.25,0.17007046481214416,-0.07889269041568664,0.15882222560354242,0.3288926904156866
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-08-01,0.19,0.17106658532037944,-0.07639177029161139,0.09532518497123194,0.2663917702916114
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-09-01,0.1,0.17206270582861471,4.5590059058266824e-4,-0.07251860641919738,0.09954409940941733
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-10-01,0.5,0.17305882633685002,0.15573496735479356,0.17120620630835645,0.34426503264520647
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-11-01,0.18,0.1740549468450853,0.081183569704044,-0.0752385165491293,0.09881643029595599
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1941-12-01,0.19,0.1750510673533206,0.08169490033478313,-0.06674596768810373,0.10830509966521687
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-01-01,0.4,0.17604718786155588,0.0074192138908084175,0.21653359824763574,0.3925807861091916
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-02-01,-0.09,0.17616185093164582,0.032426093223255084,-0.2985879441549009,-0.12242609322325508
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-03-01,0,0.17627651400173575,-0.11173586472415412,-0.06454064927758163,0.11173586472415412
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-04-01,0.09,0.1763911770718257,0.007271016497127924,-0.09366219356895363,0.08272898350287207
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-05-01,0.16,0.17650584014191562,-0.004348393140071988,-0.012157447001843624,0.164348393140072
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-06-01,0.1,0.17662050321200556,-0.08312806702492091,0.00650756381291534,0.1831280670249209
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-07-01,-0.01,0.1767351662820955,-0.08958942607629067,-0.09714574020580484,0.07958942607629067
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-08-01,-0.08,0.17684982935218543,-0.077931946028119925,-0.1789178833240655,-0.0020680539718800767
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-09-01,0.11,0.17696449242227538,-0.001983020196337157,-0.06498147222593822,0.11198302019633716
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-10-01,0.28,0.1770791554923653,0.16806941706533046,-0.06514857255769574,0.11193058293466956
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-11-01,0.26,0.17719381856245525,0.06453280626423108,0.018273375173313677,0.19546719373576893
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1942-12-01,0.27,0.17730848163254517,0.050036711359131195,0.042654807008323664,0.21996328864086884
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-01-01,-0.09,0.17742314470263512,0.03601802526721806,-0.30344116996985315,-0.12601802526721806
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-02-01,0.38,0.17602115687098455,0.016130093801068755,0.18784874932794668,0.3638699061989312
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-03-01,-0.01,0.17461916903933394,-0.07937589170656051,-0.10524327733277343,0.06937589170656051
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-04-01,0.31,0.17321718120768337,0.03604399494165571,0.10073882385066091,0.2739560050583443
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-05-01,0.23,0.1718151933760328,-0.003852670011962312,0.06203747663592954,0.23385267001196233
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-06-01,-0.07,0.1704132055443822,-0.08899769182095463,-0.15141551372342757,0.01899769182095462
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-07-01,-0.02,0.16901121771273162,-0.09749860869223495,-0.09151260902049667,0.07749860869223495
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-08-01,0.1,0.16760922988108104,-0.07276729053141415,0.005158060650333113,0.17276729053141415
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-09-01,0.13,0.16620724204943044,-0.004164106285980351,-0.03204313576345008,0.13416410628598036
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-10-01,0.46,0.16480525421777986,0.17075335240136666,0.12444139338085353,0.2892466475986334
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-11-01,0.36,0.1634032663861293,0.05735471897965063,0.1392420146342201,0.3026452810203494
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1943-12-01,0.37,0.16200127855447868,-0.039090610829767454,0.24708933227528876,0.40909061082976744
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-01-01,0.62,0.1605992907228281,0.06926277955153345,0.3901379297256383,0.5507372204484664
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-02-01,0.43,0.15844145249908978,0.004488943940068511,0.26706960356084175,0.4255110560599315
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-03-01,0.31,0.15628361427535145,-0.04235216247450048,0.196068548199149,0.35235216247450046
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-04-01,0.18,0.1541257760516131,0.0693906212392381,-0.0435163972908512,0.11060937876076189
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-05-01,0.25,0.15196793782787477,0.0011265926077901646,0.09690546956433507,0.24887340739220984
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-06-01,0.17,0.14981009960413644,-0.09048144685346605,0.11067134724932964,0.2604814468534661
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-07-01,0.14,0.1476522613803981,-0.10111959127277752,0.09346732989237944,0.24111959127277754
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-08-01,0.17,0.14549442315665978,-0.06338579359600655,0.08789137043934678,0.23338579359600656
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-09-01,0.36,0.14333658493292145,-0.0021997095336216497,0.21886312460070018,0.36219970953362163
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-10-01,0.44,0.14117874670918312,0.17753208837834905,0.12128916491246788,0.262467911621651
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-11-01,0.19,0.13902090848544477,0.054220750134960714,-0.0032416586204054854,0.13577924986503928
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1944-12-01,0,0.13686307026170644,-0.12426909980641622,-0.012593970455290218,0.12426909980641622
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-01-01,0.11,0.1347052320379681,0.0913518274102763,-0.1160570594482444,0.018648172589723705
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-02-01,-0.06,0.13216343740721803,-0.017825816891134945,-0.1743376205160831,-0.04217418310886505
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-03-01,0.1,0.12962164277646795,-0.021103506788027172,-0.008518135988440784,0.12110350678802717
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-04-01,0.29,0.12707984814571788,0.08059402173306317,0.08232613012121892,0.2094059782669368
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-05-01,0.08,0.1245380535149678,0.011482903564292572,-0.05602095707926037,0.06851709643570743
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-06-01,0.08,0.12199625888421772,-0.08207629150766532,0.04008003262344759,0.1620762915076653
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-07-01,0.07,0.11945446425346765,-0.09008940927250736,0.04063494501903972,0.16008940927250737
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-08-01,0.28,0.11691266962271755,-0.04774038620815008,0.21082771658543253,0.3277403862081501
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-09-01,0.2,0.11437087499196748,-0.0030921347290075157,0.08872125973704005,0.20309213472900753
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-10-01,0.24,0.1118290803612174,0.1666409047897993,-0.0384699851510167,0.0733590952102007
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-11-01,0.09,0.10928728573046732,0.05172908490056896,-0.07101637063103629,0.038270915099431035
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1945-12-01,-0.21,0.10674549109971725,-0.17565631969504694,-0.1410891714046703,-0.03434368030495305
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-01-01,0.34,0.10420369646896717,0.11274968063715583,0.12304662289387701,0.22725031936284418
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-02-01,0.09,0.10063356712233457,-0.04047884194052664,0.029845274818192075,0.13047884194052664
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-03-01,0.12,0.09706343777570198,1.5981509393295582e-4,0.022776747130365066,0.11984018490606704
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-04-01,0.32,0.09349330842906937,0.09261607253468418,0.13389061903624644,0.22738392746531583
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-05-01,0.03,0.08992317908243679,0.023461848940900025,-0.0833850280233368,0.006538151059099974
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-06-01,-0.05,0.08635304973580418,-0.07093954571421154,-0.06541350402159264,0.02093954571421154
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-07-01,-0.04,0.0827829203891716,-0.07521868079703614,-0.04756423959213545,0.03521868079703614
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-08-01,-0.1,0.07921279104253899,-0.027021116942688956,-0.15219167409985004,-0.07297888305731105
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-09-01,-0.03,0.07564266169590639,0.0023226173556148986,-0.10796527905152128,-0.032322617355614904
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-10-01,0.02,0.0720725323492738,0.16316563402107895,-0.21523816637035276,-0.14316563402107896
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-11-01,0.07,0.0685024030026412,0.05776206802582782,-0.05626447102846901,0.012237931974172188
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1946-12-01,-0.45,0.0649322736560086,-0.21781470057357108,-0.2971175730824375,-0.23218529942642893
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-01-01,-0.04,0.061362144309376004,0.08911407375545839,-0.1904762180648344,-0.1291140737554584
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-02-01,-0.03,0.05761727451093157,-0.08151710865489994,-0.006100165856031625,0.051517108654899946
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-03-01,0.29,0.05387240471248714,0.007937793291246161,0.22818980199626668,0.2820622067087538
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-04-01,0.23,0.050127534914042704,0.0803208855457207,0.0995515795402366,0.1496791144542793
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-05-01,0.07,0.04638266511559827,0.042792610373589106,-0.01917527548918737,0.0272073896264109
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-06-01,0,0.04263779531715384,-0.052762132900187775,0.010124337583033938,0.052762132900187775
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-07-01,-0.03,0.038892925518709404,-0.05652991276665993,-0.012363012752049471,0.026529912766659933
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-08-01,-0.04,0.03514805572026497,-0.015894388353271477,-0.059253667366993494,-0.024105611646728524
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-09-01,-0.01,0.03140318592182054,0.009339400070776837,-0.05074258599259737,-0.019339400070776835
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-10-01,0.4,0.027658316123376096,0.15350398658093212,0.2188376972956918,0.2464960134190679
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-11-01,0.19,0.023913446324931663,0.04378225133735515,0.1223043023377132,0.14621774866264486
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1947-12-01,-0.05,0.02016857652648723,-0.18794454664959487,0.11777597012310764,0.13794454664959488
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1948-01-01,0.3,0.016423706728042796,0.06514914417931794,0.21842714909263924,0.23485085582068205
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1948-02-01,-0.14,0.014726804849595675,-0.12381998342412372,-0.03090682142547197,-0.016180016575876296
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1948-03-01,-0.27,0.013029902971148552,0.013515878073301475,-0.29654578104445,-0.2835158780733015
North,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1948-04-01,-0.03,0.01133300109270143,0.0650194707629934,-0.10635247185569482,-0.0950194707629934
