.model,Period,IOD,trend,season_12,remainder,season_adjust
STL(IOD ~ trend() + season(period = 12)),1946-05-01,0.297,-0.15367631167882653,0.1591110650481799,0.29156524663064665,0.13788893495182009
STL(IOD ~ trend() + season(period = 12)),1946-06-01,-0.33,-0.13697873615279418,0.035542946688208885,-0.22856421053541473,-0.3655429466882089
STL(IOD ~ trend() + season(period = 12)),1946-07-01,-0.159,-0.12028116062676186,-0.02718960230623566,-0.011529237067002485,-0.13181039769376435
STL(IOD ~ trend() + season(period = 12)),1946-08-01,0.165,-0.11442768177366681,-0.06541017244727003,0.3448378542209368,0.23041017244727002
STL(IOD ~ trend() + season(period = 12)),1946-09-01,-0.072,-0.10857420292057175,-0.23643485476997603,0.2730090576905478,0.16443485476997602
STL(IOD ~ trend() + season(period = 12)),1946-10-01,-0.178,-0.1027207240674767,-0.21511115449871457,0.13983187856619128,0.03711115449871458
STL(IOD ~ trend() + season(period = 12)),1946-11-01,-0.026,-0.11342415263750645,-0.06621745040530558,0.15364160304281205,0.04021745040530558
STL(IOD ~ trend() + season(period = 12)),1946-12-01,-0.25,-0.12412758120753618,-0.06152282316880068,-0.06434959562366314,-0.18847717683119933
STL(IOD ~ trend() + season(period = 12)),1947-01-01,-0.288,-0.13483100977756593,0.0742748848818066,-0.22744387510424066,-0.3622748848818066
STL(IOD ~ trend() + season(period = 12)),1947-02-01,0.029,-0.17672169408646318,0.23115740321462913,-0.02543570912816595,-0.20215740321462913
STL(IOD ~ trend() + season(period = 12)),1947-03-01,0,-0.21861237839536046,0.1515044047609375,0.06710797363442297,-0.1515044047609375
STL(IOD ~ trend() + season(period = 12)),1947-04-01,-0.186,-0.2605030627042577,0.011425236327424735,0.063077826376832985,-0.19742523632742473
STL(IOD ~ trend() + season(period = 12)),1947-05-01,0.104,-0.2873667576249779,0.1635743214067733,0.22779243621820455,-0.05957432140677331
STL(IOD ~ trend() + season(period = 12)),1947-06-01,-0.066,-0.3142304525456981,0.04269577689386192,0.20553467565183617,-0.10869577689386192
STL(IOD ~ trend() + season(period = 12)),1947-07-01,-0.633,-0.34109414746641825,-0.029243389359980297,-0.2626624631736015,-0.6037566106400197
STL(IOD ~ trend() + season(period = 12)),1947-08-01,-0.659,-0.34536735721016637,-0.0634091599097581,-0.2502234828800755,-0.5955908400902419
STL(IOD ~ trend() + season(period = 12)),1947-09-01,-0.97,-0.3496405669539145,-0.23541663475140504,-0.3849427982946804,-0.7345833652485949
STL(IOD ~ trend() + season(period = 12)),1947-10-01,-0.824,-0.3539137766976626,-0.21256581469706964,-0.25752040860526776,-0.6114341853029304
STL(IOD ~ trend() + season(period = 12)),1947-11-01,-0.319,-0.345499858345069,-0.07480824579341577,0.10130810413848479,-0.24419175420658423
STL(IOD ~ trend() + season(period = 12)),1947-12-01,-0.265,-0.33708593999247544,-0.07147255716864473,0.14355849716112015,-0.19352744283135528
STL(IOD ~ trend() + season(period = 12)),1948-01-01,-0.298,-0.32867202163988185,0.07637888763944775,-0.04570686599956586,-0.3743788876394477
STL(IOD ~ trend() + season(period = 12)),1948-02-01,-0.155,-0.3088523717721999,0.23617997002748847,-0.08232759825528863,-0.3911799700274885
STL(IOD ~ trend() + season(period = 12)),1948-03-01,0.024,-0.28903272190451795,0.15223897557806298,0.16079374632645496,-0.128238975578063
STL(IOD ~ trend() + season(period = 12)),1948-04-01,-0.103,-0.269213072036836,0.016570618617270376,0.1496424534195656,-0.11957061861727036
STL(IOD ~ trend() + season(period = 12)),1948-05-01,-0.085,-0.2571807597780082,0.1660802036107562,0.006100556167251969,-0.2510802036107562
STL(IOD ~ trend() + season(period = 12)),1948-06-01,0.059,-0.24514844751918044,0.04821165920891845,0.255936788310262,0.010788340791081548
STL(IOD ~ trend() + season(period = 12)),1948-07-01,-0.268,-0.23311613526035269,-0.03261369804030744,-0.0022701666993398817,-0.23538630195969257
STL(IOD ~ trend() + season(period = 12)),1948-08-01,-0.462,-0.22476812178678743,-0.062352749086296275,-0.1748791291269163,-0.39964725091370373
STL(IOD ~ trend() + season(period = 12)),1948-09-01,-0.648,-0.21642010831322217,-0.23497109653435178,-0.19660879515242607,-0.41302890346564824
STL(IOD ~ trend() + season(period = 12)),1948-10-01,-0.292,-0.2080720948396569,-0.21027886969046422,0.12635096453012115,-0.08172113030953576
STL(IOD ~ trend() + season(period = 12)),1948-11-01,-0.379,-0.19588607395635954,-0.08334314897008722,-0.09977077707355325,-0.2956568510299128
STL(IOD ~ trend() + season(period = 12)),1948-12-01,-0.506,-0.1837000530730622,-0.08117591632544531,-0.2411240306014925,-0.4248240836745547
STL(IOD ~ trend() + season(period = 12)),1949-01-01,0.027,-0.17151403218976483,0.07720128151296082,0.121312750676804,-0.05020128151296083
STL(IOD ~ trend() + season(period = 12)),1949-02-01,0.177,-0.15239530867137824,0.23842380608781896,0.09097150258355927,-0.06142380608781897
STL(IOD ~ trend() + season(period = 12)),1949-03-01,-0.121,-0.13327658515299168,0.15384220452327355,-0.1415656193702819,-0.27484220452327357
STL(IOD ~ trend() + season(period = 12)),1949-04-01,0.165,-0.1141578616346051,0.02033657302669404,0.2588212886079111,0.14466342697330598
STL(IOD ~ trend() + season(period = 12)),1949-05-01,-0.091,-0.10296394500618557,0.16930815196608512,-0.1573442069598996,-0.26030815196608514
STL(IOD ~ trend() + season(period = 12)),1949-06-01,-0.009,-0.09177002837776602,0.05340080741927489,0.029369220958491128,-0.06240080741927489
STL(IOD ~ trend() + season(period = 12)),1949-07-01,-0.009,-0.08057611174934648,-0.035948288312387465,0.10752440006173394,0.026948288312387464
STL(IOD ~ trend() + season(period = 12)),1949-08-01,0.011,-0.07000200760969205,-0.06330454231291639,0.14430654992260844,0.07430454231291639
STL(IOD ~ trend() + season(period = 12)),1949-09-01,-0.09,-0.059427903470037624,-0.23693147537406503,0.20635937884410266,0.14693147537406503
STL(IOD ~ trend() + season(period = 12)),1949-10-01,-0.124,-0.0488537993303832,-0.20861281518011382,0.13346661451049702,0.08461281518011382
STL(IOD ~ trend() + season(period = 12)),1949-11-01,-0.396,-0.03995342151835895,-0.08755209205369986,-0.2684944864279412,-0.30844790794630017
STL(IOD ~ trend() + season(period = 12)),1949-12-01,-0.331,-0.031053043706334695,-0.08764077075997118,-0.21230618553369415,-0.24335922924002884
